Orthogroup	Adipose	Adrenal	Brain	Colon	Heart	Liver	Muscle	Pituitary	Skin	Spleen	Thyroid	Lung	Testis	angle_diagonal	orth_component
OG0001493	0.918763657936506	0.938302300377875	0.486340695833752	1.19148111409189	0.810123316549847	0.924885153517622	0.727598432607409	1.07320493163073	0.863643052282882	0.987416731144448	0.838069885548917	1.02697128239491	0.157180226458714	17.017530957399572	"[ 0.07691898  0.09645762 -0.35550398  0.34963644 -0.03172136  0.08304048
 -0.11424624  0.23136026  0.02179838  0.14557206 -0.00377479  0.18512661
 -0.68466445]"
OG0001494	0.348343503833366	0.610143861875642	1.06121475891307	0.13321074605102	0.802962317711756	0.585871774167902	0.409558603563903	0.25188354394009	0.335997262828558	0.0979527498668816	0.264744245630989	0.105934350621381	0.0248597084606447	37.08086621285092	"[-0.03878553  0.22301483  0.67408573 -0.25391829  0.41583328  0.19874274
  0.02242957 -0.13524549 -0.05113177 -0.28917628 -0.12238479 -0.28119468
 -0.36226932]"
OG0001495	1.10042454018363	1.10311956419616	0.958394993595714	0.749112772409378	1.09374678192303	1.00371491973839	1.05424464824855	1.00275197872131	0.924761577411902	0.90623854343712	0.964608867508292	0.929977747239832	0.281734565086584	12.67969433201736	"[ 0.17174519  0.17444022  0.02971565 -0.17956657  0.16506744  0.07503557
  0.1255653   0.07407263 -0.00391777 -0.0224408   0.03592952  0.0012984
 -0.64694478]"
OG0001496	0.977678343208519	1.24338782963775	1.12751813562519	0.791167100914194	1.16239452001783	1.04275671634498	1.31616274369935	0.798331337290711	0.899298317879535	0.805051472885384	1.04471112633871	0.913725954177421	0.387269882151958	13.585380600857716	"[ 0.01541269  0.28112218  0.16525248 -0.17109855  0.20012887  0.08049106
  0.35389709 -0.16393432 -0.06296733 -0.15721418  0.08244547 -0.0485397
 -0.57499577]"
OG0001497	0.207819734663703	0.080582193566711	0.522585141389307	0.451927893299753	0.186967661984467	0.319690625462517	0.662762843355309	0.255395094142547	0.558125899145481	0.067578766565362	0.739351558408076	0.290743805274402	0.205958087658649	30.80880638867927	"[-0.14214098 -0.26937852  0.17262443  0.10196718 -0.16299305 -0.03027009
  0.31280213 -0.09456562  0.20816518 -0.28238195  0.38939084 -0.05921691
 -0.14400263]"
OG0001498	0.693735117248841	0.945626923979326	0.850110555810986	0.679538046115833	0.917137223021345	0.919309235958274	1.09703967296813	0.472026365305503	0.9555817126069	0.472876281946888	0.841367678872058	0.699998416316884	0.0833615752159821	19.396465360453107	"[-0.04685787  0.20503394  0.10951757 -0.06105494  0.17654424  0.17871625
  0.35644669 -0.26856662  0.21498873 -0.2677167   0.10077469 -0.04059457
 -0.65723141]"
OG0001499	1.10673116422067	1.12749524019918	0.761517016603722	0.918765052731473	0.98256301294591	0.699507984059573	0.775695236229676	0.872009426505982	0.867667889781184	0.754557057681633	1.18718229600938	1.22614232256577	0.139379771010002	17.19689151160652	"[ 0.22833013  0.2490942  -0.11688402  0.04036402  0.10416198 -0.17889305
 -0.1027058  -0.00639161 -0.01073315 -0.12384398  0.30878126  0.34774129
 -0.73902127]"
OG0001500	0.180135479260337	0.175110733307166	0.375113938101708	0.326482045146834	0.315577581940583	0.050753628015134	0.06778799766478	0.498886934460841	0.149243695472855	0.106026352861656	0.733076177262777	0.0863510820805041	0.132468548363519	37.879156634815885	"[-0.06578869 -0.07081344  0.12918977  0.08055788  0.06965341 -0.19517054
 -0.17813617  0.25296277 -0.09668047 -0.13989782  0.48715201 -0.15957309
 -0.11345562]"
OG0001501	0.50770013843354	0.612202444902883	0.334585465891554	0.278539981736907	0.404343314485245	0.348479125795503	0.409735681347163	0.802568056723233	0.71233988313357	0.480297921391005	0.767932924780187	0.541735596135519	0.0236472226479465	23.45391380420904	"[ 0.02892262  0.13342493 -0.14419205 -0.20023754 -0.07443421 -0.13029839
 -0.06904184  0.32379054  0.23356236  0.0015204   0.2891554   0.06295808
 -0.4551303 ]"
OG0001502	0.0274287468805003	0.142498019965875	0.431965738000119	0.0425077201493287	0.0261381681618792	0.109403645977142	0.151744092334746	0.350459752037388	0.0876631530787318	0.111419829290409	0.230812587621033	0.136004912548615	0.308872776726269	36.598652211772865	"[-0.13848811 -0.02341884  0.26604888 -0.12340914 -0.13977869 -0.05651321
 -0.01417276  0.18454289 -0.0782537  -0.05449703  0.06489573 -0.02991194
  0.14295592]"
OG0001504	0.495309127355765	0.464188900469344	0.57498470388174	0.51460042928633	0.38433829017741	0.395881585535962	0.407745116789871	0.563094792825288	0.679285658604159	0.60855655056938	0.545399482725416	0.441845916868902	0.938316305701974	14.824485801659417	"[-0.04419448 -0.0753147   0.0354811  -0.02490318 -0.15516531 -0.14362202
 -0.13175849  0.02359119  0.13978205  0.06905295  0.00589588 -0.09765769
  0.3988127 ]"
